block_diagonal,corr_first,corr_second,prop_non_zero,FDR_rand_plus_MS,FDR_rand_only,FDR_MS_only,TPR_rand_plus_MS,TPR_rand_only,TPR_MS_only,round_prop_non_zero
1.0,0.2,0.1,0.19999999999999996,0.41010045674209616,0.17651186790505674,0.46431623931623933,0.44000000000000006,0.14250000000000002,0.11499999999999999,0.2
1.0,0.2,0.1,0.25,0.4343336406244944,0.1714950980392157,0.3218968590571024,0.442,0.17200000000000001,0.084,0.25
1.0,0.2,0.1,0.30000000000000004,0.4203289858553017,0.3098744019138756,0.12,0.3616666666666667,0.16666666666666669,0.04333333333333333,0.3
1.0,0.2,0.2,0.050000000000000044,0.14705294705294708,0.1253929403929404,0.22886243386243388,0.9099999999999999,0.8099999999999999,0.6299999999999999,0.05
1.0,0.2,0.2,0.09999999999999998,0.2781772346427519,0.1558982683982684,0.10675324675324675,0.7999999999999999,0.6,0.32000000000000006,0.1
1.0,0.2,0.2,0.15000000000000002,0.30194294849119657,0.22739541898264007,0.23186117467582,0.6766666666666666,0.44333333333333325,0.13333333333333333,0.15
1.0,0.2,0.2,0.19999999999999996,0.3177677103752944,0.21562375674907647,0.4471573202783835,0.4625000000000001,0.225,0.11000000000000001,0.2
1.0,0.2,0.2,0.25,0.37060006700002596,0.24265451052215758,0.3816666666666667,0.41600000000000004,0.23600000000000007,0.06000000000000001,0.25
1.0,0.2,0.2,0.30000000000000004,0.4204601466391337,0.26774955436720144,0.22401709401709402,0.395,0.175,0.06166666666666667,0.3
1.0,0.2,0.3,0.050000000000000044,0.2369197469197469,0.17502525252525253,0.14357142857142857,0.8500000000000002,0.74,0.58,0.05
1.0,0.2,0.3,0.09999999999999998,0.27680843140945444,0.2092345154845155,0.17537878787878788,0.7699999999999999,0.595,0.315,0.1
1.0,0.2,0.3,0.15000000000000002,0.3316444354045774,0.1544278760455231,0.3206959706959707,0.6966666666666667,0.39,0.16999999999999998,0.15
1.0,0.2,0.3,0.19999999999999996,0.35264120918133096,0.3076177711177711,0.16785714285714287,0.4725,0.265,0.09,0.2
1.0,0.2,0.3,0.25,0.4125992925381385,0.19641398805872487,0.2544444444444444,0.44399999999999995,0.254,0.084,0.25
1.0,0.2,0.3,0.30000000000000004,0.4029847156564442,0.1976007326007326,0.22523378582202117,0.4050000000000001,0.19,0.08166666666666667,0.3
1.0,0.2,0.4,0.050000000000000044,0.2725,0.1337878787878788,0.10095238095238095,0.8400000000000001,0.7,0.5599999999999999,0.05
1.0,0.2,0.4,0.09999999999999998,0.2740873554550025,0.22892773892773893,0.2106060606060606,0.6950000000000001,0.505,0.3350000000000001,0.1
1.0,0.2,0.4,0.15000000000000002,0.2920652172746493,0.2317341430499325,0.24728438228438226,0.5733333333333333,0.35333333333333333,0.2066666666666667,0.15
1.0,0.2,0.4,0.19999999999999996,0.33703064415259537,0.244033189033189,0.14333333333333334,0.4525,0.26000000000000006,0.10250000000000001,0.2
1.0,0.2,0.4,0.25,0.3255036778939218,0.1849561087061087,0.2560064935064935,0.422,0.24400000000000005,0.094,0.25
