block_diagonal,corr_first,corr_second,prop_non_zero,FDR_rand_plus_MS,FDR_rand_only,FDR_MS_only,TPR_rand_plus_MS,TPR_rand_only,TPR_MS_only,round_prop_non_zero
1.0,0.0,0.0,0.050000000000000044,0.10897505645489516,0.12619095862630347,0.0837105061903449,1.0,1.0,1.0,0.05
1.0,0.0,0.0,0.09999999999999998,0.10381529721152363,0.06456111200839279,0.10687508670786658,1.0,1.0,1.0,0.1
1.0,0.0,0.0,0.15000000000000002,0.07456064069436162,0.07208697227685457,0.08510919466915064,1.0,1.0,0.9746666666666666,0.15
1.0,0.0,0.0,0.19999999999999996,0.06413974427354616,0.07606381904313127,0.17931290293337057,1.0,1.0,0.5439999999999999,0.2
1.0,0.1,0.0,0.050000000000000044,0.09697850441384923,0.1132108868760704,0.09413313402283989,1.0,1.0,1.0,0.05
1.0,0.1,0.0,0.09999999999999998,0.09639198744493935,0.0716978045677152,0.11168056510430065,1.0,1.0,1.0,0.1
1.0,0.1,0.0,0.15000000000000002,0.08508151296293574,0.07400882440084665,0.08180389962187869,1.0,1.0,0.932,0.15
1.0,0.1,0.0,0.19999999999999996,0.07777161258843365,0.06894520814996205,0.10116143357939797,1.0,1.0,0.5549999999999999,0.2
1.0,0.2,0.0,0.050000000000000044,0.10578409856427098,0.12206011953995824,0.09079034391534391,1.0,1.0,1.0,0.05
1.0,0.2,0.0,0.09999999999999998,0.0771353893840748,0.07718670218670219,0.10448600147489961,1.0,1.0,0.998,0.1
1.0,0.2,0.0,0.15000000000000002,0.07679398292171806,0.08043556009953727,0.09537118001095159,1.0,1.0,0.9093333333333335,0.15
1.0,0.2,0.0,0.19999999999999996,0.08780608614750483,0.07335942768382424,0.1456996562797706,1.0,1.0,0.466,0.2
1.0,0.3,0.0,0.050000000000000044,0.09952237305178482,0.10492421824457421,0.10252606936074678,1.0,1.0,1.0,0.05
1.0,0.3,0.0,0.09999999999999998,0.06126185135619098,0.0752025981668484,0.10719468432354093,1.0,1.0,0.998,0.1
1.0,0.3,0.0,0.15000000000000002,0.08174245438356684,0.08555319277106276,0.08821950427481456,1.0,1.0,0.9066666666666666,0.15
1.0,0.3,0.0,0.19999999999999996,0.09435581548522629,0.06063402158509361,0.0833816749053088,1.0,0.999,0.7059999999999998,0.2
1.0,0.4,0.0,0.050000000000000044,0.08303601704602816,0.15808396481366452,0.051994301994301995,1.0,1.0,0.992,0.05
1.0,0.4,0.0,0.09999999999999998,0.07487149055057496,0.0900449031566786,0.09964677340086117,1.0,0.998,0.95,0.1
1.0,0.4,0.0,0.15000000000000002,0.09218602965516788,0.0882685496129618,0.06435899928659448,1.0,0.9986666666666666,0.8333333333333334,0.15
1.0,0.4,0.0,0.19999999999999996,0.09402543542896669,0.07766179621149874,0.09317935924002455,0.999,0.99,0.6769999999999999,0.2
1.0,0.5,0.0,0.050000000000000044,0.08948975742454005,0.1492239193554983,0.08602016404647983,0.8240000000000001,0.7719999999999999,0.7639999999999999,0.05
1.0,0.5,0.0,0.09999999999999998,0.144879583653216,0.1107161748338219,0.039532389532389536,0.796,0.7120000000000001,0.7,0.1
1.0,0.5,0.0,0.15000000000000002,0.12056120812277707,0.13146687064728432,0.06405822479875735,0.8066666666666666,0.6986666666666668,0.6306666666666667,0.15
1.0,0.5,0.0,0.19999999999999996,0.11699971293143623,0.08590152928016244,0.05825147899156715,0.7929999999999999,0.6580000000000001,0.586,0.2
0.0,0.0,0.0,0.050000000000000044,0.07652497964997965,0.11776753712237582,0.11303291615791614,1.0,1.0,1.0,0.05
0.0,0.0,0.0,0.09999999999999998,0.05432257346796747,0.1066407588655082,0.12291462622143474,1.0,1.0,0.998,0.1
0.0,0.0,0.0,0.15000000000000002,0.08766633034673135,0.07654655193762352,0.0842605713912388,1.0,1.0,0.9519999999999997,0.15
0.0,0.0,0.0,0.19999999999999996,0.057921877172502634,0.04805062635985863,0.10003857484090235,1.0,1.0,0.7229999999999999,0.2
0.0,0.1,0.0,0.050000000000000044,0.08903106739591721,0.11876074516160724,0.13437687040628218,1.0,1.0,1.0,0.05
0.0,0.1,0.0,0.09999999999999998,0.05769298014026094,0.0928155756854863,0.09937941523998783,1.0,1.0,1.0,0.1
0.0,0.1,0.0,0.15000000000000002,0.084991225379238,0.08198240167857535,0.08008491998434134,1.0,1.0,0.96,0.15
0.0,0.1,0.0,0.19999999999999996,0.07672765592565836,0.052403616174919086,0.10432902249159612,1.0,1.0,0.594,0.2
0.0,0.2,0.0,0.050000000000000044,0.07364806330323571,0.12256965524484993,0.10355422432894132,1.0,1.0,1.0,0.05
0.0,0.2,0.0,0.09999999999999998,0.06519052329263206,0.08555397598410071,0.104231856135714,1.0,1.0,1.0,0.1
0.0,0.2,0.0,0.15000000000000002,0.07905409923263541,0.08933998652043279,0.07156032756660458,1.0,1.0,0.9493333333333333,0.15
0.0,0.2,0.0,0.19999999999999996,0.0653834745477387,0.06051042797207493,0.12630102968999757,1.0,1.0,0.649,0.2
0.0,0.3,0.0,0.050000000000000044,0.08578088578088577,0.13026090610559465,0.09979846915330784,1.0,1.0,1.0,0.05
0.0,0.3,0.0,0.09999999999999998,0.07013642540094464,0.08142654272685232,0.09307442651232037,1.0,1.0,0.998,0.1
0.0,0.3,0.0,0.15000000000000002,0.08420957650445254,0.08115642858955194,0.10012092613314363,1.0,1.0,0.9013333333333333,0.15
0.0,0.3,0.0,0.19999999999999996,0.0797613111636544,0.06346003982692791,0.1345990744208032,1.0,1.0,0.6609999999999999,0.2
0.0,0.4,0.0,0.050000000000000044,0.08423666824667934,0.10715276051761036,0.06209258709258708,1.0,1.0,1.0,0.05
0.0,0.4,0.0,0.09999999999999998,0.08564202289877301,0.07756397196865641,0.1259387768178186,1.0,1.0,1.0,0.1
0.0,0.4,0.0,0.15000000000000002,0.09209350178670299,0.07605463400256299,0.09815204810847716,1.0,1.0,0.9560000000000001,0.15
0.0,0.4,0.0,0.19999999999999996,0.07967669948493963,0.06794317712161776,0.1169150566549966,0.999,0.999,0.7020000000000001,0.2
0.0,0.5,0.0,0.050000000000000044,0.05384615384615384,0.10700413066931418,0.07547892720306512,1.0,1.0,0.9960000000000001,0.05
0.0,0.5,0.0,0.09999999999999998,0.06547689782983901,0.07814950176693833,0.11017224072281293,1.0,0.998,0.986,0.1
0.0,0.5,0.0,0.15000000000000002,0.09593689686207327,0.0771551428203716,0.10378418411332502,1.0,0.9959999999999999,0.9053333333333334,0.15
0.0,0.5,0.0,0.19999999999999996,0.113796192421449,0.06356265118019788,0.09994761605105731,0.994,0.978,0.605,0.2
