block_diagonal,corr_first,corr_second,prop_non_zero,FDR_rand_plus_MS,FDR_rand_only,FDR_MS_only,TPR_rand_plus_MS,TPR_rand_only,TPR_MS_only,round_prop_non_zero
1.0,0.3,0.0,0.15000000000000002,0.260311868800022,0.10762859128822985,0.23974358974358972,0.53,0.2733333333333334,0.12333333333333336,0.15
1.0,0.3,0.0,0.19999999999999996,0.29434235867805847,0.11719971205265323,0.1715,0.3625,0.17750000000000002,0.1025,0.2
1.0,0.3,0.1,0.050000000000000044,0.20356464720275463,0.12275252525252525,0.19815850815850816,0.9,0.7900000000000001,0.51,0.05
1.0,0.3,0.1,0.09999999999999998,0.34184529608678216,0.08724348750664539,0.21802572427572428,0.8000000000000002,0.59,0.29999999999999993,0.1
1.0,0.3,0.1,0.15000000000000002,0.21056545604932703,0.1314163614163614,0.2333333333333333,0.5266666666666666,0.36000000000000004,0.08666666666666666,0.15
1.0,0.3,0.1,0.19999999999999996,0.14629445785927142,0.16928603259485614,0.09038461538461538,0.38499999999999995,0.215,0.05500000000000001,0.2
1.0,0.3,0.2,0.050000000000000044,0.1908712121212121,0.10893162393162395,0.18836163836163836,0.8,0.7400000000000001,0.51,0.05
1.0,0.3,0.2,0.09999999999999998,0.2743096455973694,0.1449703489328607,0.15457875457875456,0.775,0.55,0.21999999999999997,0.1
1.0,0.3,0.2,0.15000000000000002,0.2497790741250494,0.2347817825449404,0.2775974025974026,0.5666666666666667,0.36666666666666664,0.11666666666666667,0.15
1.0,0.3,0.2,0.19999999999999996,0.20519491129785247,0.16669894433052326,0.12571428571428572,0.4149999999999999,0.2375,0.095,0.2
1.0,0.3,0.3,0.050000000000000044,0.22649350649350647,0.18843434343434345,0.31341991341991343,0.7400000000000001,0.61,0.45999999999999996,0.05
1.0,0.3,0.3,0.09999999999999998,0.32603954200505925,0.08295841413488472,0.3719114219114219,0.745,0.48999999999999994,0.23000000000000004,0.1
1.0,0.3,0.3,0.15000000000000002,0.1765581918081918,0.20940476190476193,0.21619047619047618,0.5066666666666666,0.26999999999999996,0.17666666666666664,0.15
1.0,0.3,0.3,0.19999999999999996,0.2075865800865801,0.09669059011164274,0.12277777777777776,0.36,0.1475,0.08499999999999999,0.2
1.0,0.3,0.4,0.050000000000000044,0.12,0.19611111111111112,0.19291666666666668,0.6000000000000001,0.48,0.41000000000000003,0.05
1.0,0.3,0.4,0.09999999999999998,0.1947298136645963,0.11190476190476191,0.16952380952380952,0.54,0.375,0.27,0.1
1.0,0.3,0.4,0.15000000000000002,0.2129093373946315,0.18592712842712844,0.12444444444444444,0.38999999999999996,0.21666666666666665,0.14333333333333334,0.15
1.0,0.3,0.4,0.19999999999999996,0.19975690975690974,0.14457070707070707,0.40651515151515155,0.34500000000000003,0.1725,0.0875,0.2
1.0,0.4,0.0,0.050000000000000044,0.2220227433385328,0.0786111111111111,0.08611111111111111,0.77,0.62,0.49000000000000005,0.05
1.0,0.4,0.0,0.09999999999999998,0.35127976190476196,0.12214646464646464,0.16,0.6799999999999999,0.43000000000000005,0.185,0.1
1.0,0.4,0.0,0.15000000000000002,0.27668221768285706,0.13657731157731157,0.12012987012987013,0.5233333333333333,0.3333333333333333,0.16333333333333336,0.15
1.0,0.4,0.0,0.19999999999999996,0.19350441225441226,0.1573274764451235,0.03125,0.4000000000000001,0.18749999999999997,0.1,0.2
1.0,0.4,0.1,0.050000000000000044,0.17738636363636365,0.13905844155844155,0.1632936507936508,0.8200000000000001,0.7300000000000001,0.45999999999999996,0.05
1.0,0.4,0.1,0.09999999999999998,0.30144208861314126,0.16343325791855204,0.1821428571428571,0.7250000000000001,0.4600000000000001,0.27499999999999997,0.1
1.0,0.4,0.1,0.15000000000000002,0.2655910731257346,0.13509655549129235,0.08,0.4933333333333333,0.25000000000000006,0.12,0.15
1.0,0.4,0.1,0.19999999999999996,0.1265887621150779,0.1502777777777778,0.10166666666666666,0.35000000000000003,0.18250000000000005,0.095,0.2
1.0,0.4,0.2,0.050000000000000044,0.20025974025974028,0.15096015096015095,0.18225563909774434,0.77,0.6399999999999999,0.39,0.05
1.0,0.4,0.2,0.09999999999999998,0.36095612720612724,0.15476678550207962,0.13999999999999999,0.7200000000000001,0.45000000000000007,0.22999999999999998,0.1
1.0,0.4,0.2,0.15000000000000002,0.17947290574922153,0.20523809523809522,0.16717391304347823,0.48999999999999994,0.32999999999999996,0.14,0.15
1.0,0.4,0.2,0.19999999999999996,0.13057698124621897,0.21256555944055944,0.2031702898550725,0.35625,0.22187500000000002,0.13124999999999998,0.2
1.0,0.4,0.3,0.050000000000000044,0.2941501480975165,0.2283116883116883,0.2770562770562771,0.64,0.52,0.29,0.05
1.0,0.4,0.3,0.09999999999999998,0.26352225672877844,0.138030303030303,0.26859848484848486,0.585,0.335,0.225,0.1
1.0,0.4,0.3,0.15000000000000002,0.20303340734287026,0.23172019052000076,0.26690476190476187,0.38333333333333336,0.23333333333333334,0.16333333333333336,0.15
1.0,0.4,0.3,0.19999999999999996,0.2230194805194805,0.13023809523809524,0.05,0.40750000000000003,0.155,0.06999999999999999,0.2
1.0,0.4,0.4,0.050000000000000044,0.16338383838383838,0.1317965367965368,0.24029304029304027,0.5799999999999998,0.45,0.43,0.05
1.0,0.4,0.4,0.09999999999999998,0.18024891774891777,0.13587662337662337,0.20571637426900585,0.53,0.33,0.29999999999999993,0.1
1.0,0.4,0.4,0.15000000000000002,0.19077720510954807,0.1444103194103194,0.2054569892473118,0.42000000000000004,0.29999999999999993,0.19,0.15
1.0,0.4,0.4,0.19999999999999996,0.11546296296296295,0.14573676323676327,0.2178571428571429,0.34249999999999997,0.1975,0.0925,0.2
1.0,0.5,0.0,0.050000000000000044,0.15969169719169718,0.18206349206349204,0.1738690476190476,0.5999999999999999,0.48999999999999994,0.41999999999999993,0.05
1.0,0.5,0.0,0.09999999999999998,0.29519738881614643,0.1654040404040404,0.09666666666666666,0.555,0.40499999999999997,0.24500000000000002,0.1
1.0,0.5,0.0,0.15000000000000002,0.2512735774692297,0.19729757085020244,0.19790209790209792,0.4666666666666667,0.3433333333333334,0.17333333333333337,0.15
1.0,0.5,0.0,0.19999999999999996,0.14745421245421245,0.1580609243697479,0.07634920634920635,0.36249999999999993,0.2625,0.125,0.2
1.0,0.5,0.1,0.050000000000000044,0.3022555222555222,0.14396825396825397,0.1075,0.6799999999999999,0.4800000000000001,0.38,0.05
1.0,0.5,0.1,0.09999999999999998,0.29891955266955267,0.27510331258009274,0.24539682539682542,0.6299999999999999,0.4,0.27,0.1
1.0,0.5,0.1,0.15000000000000002,0.2539069200881345,0.2519047619047619,0.15696803196803197,0.42666666666666675,0.23666666666666672,0.20333333333333337,0.15
1.0,0.5,0.1,0.19999999999999996,0.2710781749491427,0.04038461538461539,0.08333333333333333,0.4325,0.17250000000000001,0.06999999999999999,0.2
