block_diagonal,corr_first,corr_second,prop_non_zero,FDR_rand_plus_MS,FDR_rand_only,FDR_MS_only,FDR_MDS_only,TPR_rand_plus_MS,TPR_rand_only,TPR_MS_only,TPR_MDS_only,POWER_rand_plus_MS,POWER_rand_only,POWER_MS_only,POWER_MDS_only,round_prop_non_zero
1.0,0.0,0.0,0.025000000000000022,0.09694893750757441,0.14075963889985285,0.08564369853786559,0.00392156862745098,1.0,1.0,1.0,0.9760000000000002,1.0,1.0,1.0,0.9760000000000002,0.025
1.0,0.0,0.0,0.050000000000000044,0.07775400458099503,0.15123133621690063,0.12679924024404282,0.1730736046447156,1.0,1.0,0.289,0.9489999999999998,1.0,1.0,0.289,0.9489999999999998,0.05
1.0,0.5,0.0,0.025000000000000022,0.058162424024292246,0.20393571455671,0.07336686981423825,0.0027777777777777775,0.726,0.69,0.6679999999999999,0.6799999999999999,0.726,0.69,0.6679999999999999,0.6799999999999999,0.025
1.0,0.5,0.0,0.050000000000000044,0.07189672942866679,0.15857351067314368,0.050478699185320094,0.0016666666666666666,0.7110000000000001,0.6439999999999999,0.512,0.599,0.7110000000000001,0.6439999999999999,0.512,0.599,0.05
0.0,0.0,0.0,0.025000000000000022,0.07768543333034517,0.16153762448977976,0.09596530406741283,0.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.9,0.025
0.0,0.0,0.0,0.050000000000000044,0.09317109387087802,0.13649546170413082,0.08854389853765529,0.10019046507042786,1.0,1.0,0.531,0.96,1.0,1.0,0.531,0.96,0.05
0.0,0.5,0.0,0.025000000000000022,0.09127181292155151,0.16094365924586637,0.07599144521464145,0.00392156862745098,1.0,1.0,1.0,0.792,1.0,1.0,1.0,0.792,0.025
0.0,0.5,0.0,0.050000000000000044,0.07433526836154633,0.12388575783450148,0.27669668294084565,0.16454923505712757,0.999,0.999,0.43899999999999995,0.9460000000000001,0.999,0.999,0.43899999999999995,0.9460000000000001,0.05
